file,datetime,date,time,stage,stage_name,prev_stage,transition,incident_state,continuity_min,refire_count,predicted_fault_type,unified_risk_score,unified_risk_level,hot_area,hot_score,affected_areas,propagation_chain,flow_signals,maxcapa_signals,M16HUB_score,M14_score,M14B_score,M16A_score,M16B_score,M16_score,M16_PKT_score,M16_WT_score,M16HUB_signals,M14_signals,M14B_signals,M16A_signals,M16B_signals,M16HUB_ra,M14_ra,M14B_ra,M16A_ra,M16B_ra,M16HUB_rb_diff30,M14_rb_diff30,M14B_rb_diff30,M16A_rb_diff30,M16B_rb_diff30,M16HUB_rd_fab,M16HUB_stb_util,M16HUB_rev_count,M16HUB_rev_lids,sla_M14,sla_M14B,sla_M16A,sla_M16B,sla_M16HUB,sorter_M14,sorter_M14B,sorter_M16A,sorter_M16B,sorter_M16HUB,reason,M16HUB_pts_RA,M16HUB_pts_RA_sus,M16HUB_pts_RB,M16HUB_pts_RB_fast,M16HUB_pts_RC,M16HUB_pts_RD,M16HUB_pts_SLA,M16HUB_pts_SORT,M16HUB_pts_MAXCAPA,M14_pts_RA,M14_pts_RA_sus,M14_pts_RB,M14_pts_RB_fast,M14_pts_RC,M14_pts_RD,M14_pts_SLA,M14_pts_SORT,M14_pts_MAXCAPA,M14B_pts_RA,M14B_pts_RA_sus,M14B_pts_RB,M14B_pts_RB_fast,M14B_pts_RC,M14B_pts_RD,M14B_pts_SLA,M14B_pts_SORT,M14B_pts_MAXCAPA,M16A_pts_RA,M16A_pts_RA_sus,M16A_pts_RB,M16A_pts_RB_fast,M16A_pts_RC,M16A_pts_RD,M16A_pts_SLA,M16A_pts_SORT,M16A_pts_MAXCAPA,M16B_pts_RA,M16B_pts_RA_sus,M16B_pts_RB,M16B_pts_RB_fast,M16B_pts_RC,M16B_pts_RD,M16B_pts_SLA,M16B_pts_SORT,M16B_pts_MAXCAPA,layer1_total,flow_score,sla_score_total,sorter_score_total,mc_score_total,M16HUB_ra_count,M14_ra_count,M14B_ra_count,M16A_ra_count,M16B_ra_count,M16HUB_rb_diff10,M14_rb_diff10,M14B_rb_diff10,M16A_rb_diff10,M16B_rb_diff10,M16HUB_rc_trend,M14_cnv_skew,M14_rd_oht,M14B_rd_oht,M16A_rd_oht,M16B_rd_oht,M16HUB_sla_cnt,M14_sla_cnt,M16A_sla_cnt,M16B_sla_cnt,M16A_sorter_fail,M16B_sorter_fail,M16HUB_score_raw,M14_score_raw,M14B_score_raw,M16A_score_raw,M16B_score_raw
M16A_HUBROOM_PR.csv,2026-06-26 13:48,2026-06-26,13:48,1,1단계 조기경보,1,,IN_INCIDENT,850,7,M14-SLA초과,32,,M14,10,,"M16HUB(12:49,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA) → M16B(13:21,RB+RB_fast) → M16A(13:32,RA_sus+RB+RB_fast)",,,7,10,0,5,5,0,0,0,RD,RA_sus+SLA,,RA_sus,RA_sus,4.70,2.60,2.85,2.41,2.28,5,1,5,9,18,0,100.00,6,"6ABL6012,6ABL6021,6ABL6022,6ABL6031,6ABL0111,6ABL0122",17.36,0,7.31,9.02,0,40,17,17,11,0,"hot_area=M14; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(17.4%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,-16,-20,15,18,0,12,0.60,78.64,80.53,77.97,78.78,0,159,54,76,0,0,7,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 13:49,2026-06-26,13:49,1,1단계 조기경보,1,,IN_INCIDENT,851,7,M14-SLA초과,32,,M14,10,,"M16HUB(12:49,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA) → M16B(13:21,RB+RB_fast) → M16A(13:32,RA_sus+RB+RB_fast)",,,7,10,0,5,5,0,0,0,RD,RA_sus+SLA,,RA_sus,RA_sus,4.31,2.64,2.85,2.45,2.90,12,17,5,28,8,0,100.00,5,"6ABL6011,6ABL6012,6ABL6031,6ABL0111,6ABL0122",16.91,0,6.71,9.43,0,41,18,21,13,0,"hot_area=M14; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(16.9%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,-26,-32,16,-12,-12,7,0.62,81.26,78.29,79.34,79.77,0,164,45,73,0,0,7,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 13:50,2026-06-26,13:50,1,1단계 조기경보,1,,IN_INCIDENT,852,7,M14-SLA초과,42,,M14,10,,"M16HUB(12:51,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA) → M16B(13:21,RB+RB_fast) → M16A(13:32,RA_sus+RB+RB_fast)",,,7,10,0,5,10,0,0,0,RD,RA_sus+SLA,,RA_sus,RA_sus+SLA,8.92,2.68,2.95,2.44,2.25,13,22,5,23,-14,0,100.00,6,"6ABL6011,6ABL6012,6ABL6022,6ABL6031,6ABL0111,6ABL0122",16.75,0,7.04,10.54,0,40,18,23,13,0,"hot_area=M14; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,SLA(16.8%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,SLA(10.5%4분초과)]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,32,0,10,0,0,0,0,0,0,0,-28,-34,15,-22,-12,5,0.65,80.00,77.24,80.25,76.38,0,170,54,91,0,0,7,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 13:51,2026-06-26,13:51,1,1단계 조기경보,1,,IN_INCIDENT,853,7,M14-SLA초과,42,,M14,10,,"M16HUB(12:51,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA) → M16B(13:21,RB+RB_fast) → M16A(13:32,RA_sus+RB+RB_fast)",,,7,10,0,5,10,0,0,0,RD,RA_sus+SLA,,RA_sus,RA_sus+SLA,5.16,2.64,2.96,2.57,2.85,14,21,-2,55,-21,0,99.41,3,"6ABL6011,6ABL6012,6ABL0122",15.71,0,7.07,10.87,0,40,16,24,13,0,"hot_area=M14; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus,SLA(15.7%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,SLA(10.9%4분초과)]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,32,0,10,0,0,0,0,0,0,0,-26,-29,6,-5,-15,10,0.63,78.45,72.24,83.33,71.71,0,143,49,86,0,0,7,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 13:52,2026-06-26,13:52,1,1단계 조기경보,1,,IDLE,0,0,,17,,M16HUB,7,,"M16HUB(12:52,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA) → M16B(13:21,RB+RB_fast) → M16A(13:32,RA_sus+RB+RB_fast)",,,7,5,0,5,0,0,0,0,RD,RA_sus,,RA_sus,,4.35,2.63,2.87,2.24,2.30,28,24,-1,48,-44,0,99.41,5,"6ABL6011,6ABL6012,6ABL6021,6ABL0112,6ABL0122",14.80,0,6.63,9.98,0,42,17,19,10,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=99.4%)]; M14[R-A_sus]; M16A[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,-8,-23,5,-12,-10,5,0.65,79.51,73.29,83.56,72.98,0,143,50,83,0,0,7,5,0,5,0
M16A_HUBROOM_PR.csv,2026-06-26 12:54,2026-06-26,12:54,3,3단계 ⭐확정,0,0→3,IN_INCIDENT,1,0,HUB-MLUD,16,,M16HUB,30,M16HUB,"M16HUB(12:54,RC+RD)",,,15,5,0,5,5,5,0,0,RC+RD,RA_sus,,RA_sus,RA_sus,4.74,2.52,2.98,2.25,2.69,20,9,2,-60,-16,0,100.00,3,"6ABL6011,6ABL0112,6ABL0121",13.02,0,7.12,9.86,0,40,17,22,11,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가3개:6ABL6011,6ABL0112,6ABL0121),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; M16[R-B_fast(+15/10분)]",0,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,20,5,2,-96,-10,-7,0.59,77.96,83.00,82.42,79.92,0,103,46,76,0,0,15,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 12:55,2026-06-26,12:55,3,3단계 ⭐확정,3,,IN_INCIDENT,2,0,HUB-MLUD,23,,M16HUB,30,M16HUB,"M16HUB(12:54,RC+RD)",M16A_2F_TO_HUB=2.3x(위험),,15,10,0,5,5,0,0,0,RC+RD,RA_sus+RB_fast,,RA_sus,RA_sus,7.04,2.71,3.18,2.33,2.36,12,17,1,-86,-19,0,100.00,3,"6ABL6011,6ABL6012,6ABL6021",13.89,0,7.36,8.80,0,39,17,23,11,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가3개:6ABL6011,6ABL6012,6ABL6021),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+24/10분)]; M16A[R-A_sus]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.3x(위험)",0,0,0,0,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,15,0,0,0,0,0,0,0,0,24,24,4,-98,-19,-7,0.58,77.18,84.19,80.82,79.07,0,129,43,61,0,0,15,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 12:56,2026-06-26,12:56,3,3단계 ⭐확정,3,,IN_INCIDENT,3,0,HUB-MLUD,27,,M16HUB,30,M16HUB,"M16HUB(12:54,RC+RD)",M16A_2F_TO_HUB=2.4x(위험),,15,10,0,5,10,0,0,0,RC+RD,RA_sus+RB_fast,,RA_sus,RA_sus+SLA,5.07,2.61,3.47,2.44,2.79,11,23,-1,-89,-10,0,100.00,3,"6ABL6011,6ABL6021,6ABL0112",13.81,0,7.39,12.18,0,43,16,24,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-C'(역증가3개:6ABL6011,6ABL6021,6ABL0112),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+29/10분)]; M16A[R-A_sus]; M16B[R-A_sus,SLA(12.2%4분초과)]; 흐름:M16A_2F_TO_HUB=2.4x(위험)",0,0,0,0,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,40,15,5,0,0,0,0,0,0,0,28,29,5,-103,-5,-1,0.57,75.15,86.30,81.28,77.51,0,117,52,106,0,0,15,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 12:57,2026-06-26,12:57,3,3단계 ⭐확정,3,,IN_INCIDENT,4,0,HUB-MLUD,30,,M16HUB,40,M16HUB,"M16HUB(12:54,RC+RD)",M16A_2F_TO_HUB=2.1x(위험),,20,10,0,5,10,0,0,0,RB_fast+RC+RD,RA_sus+RB_fast,,RA_sus,RA_sus+SLA,5.05,2.62,3.01,2.59,2.70,46,49,4,-104,-7,0,100.00,3,"6ABL6011,6ABL6021,6ABL0111",15.02,0,6.88,12.84,0,41,19,24,14,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-B_fast(+44/10분),R-C'(역증가3개:6ABL6011,6ABL6021,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+51/10분)]; M16A[R-A_sus]; M16B[R-A_sus,SLA(12.8%4분초과)]; 흐름:M16A_2F_TO_HUB=2.1x(위험)",0,0,0,5,8,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,45,15,5,0,0,0,0,0,0,0,44,51,2,-78,3,-5,0.59,77.18,86.56,82.53,78.36,0,135,44,100,0,0,20,10,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 12:58,2026-06-26,12:58,3,3단계 ⭐확정,3,,IN_INCIDENT,5,0,HUB-MLUD,30,,M16HUB,40,M16HUB;M14,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.4x(위험),,20,15,0,5,5,0,0,0,RB_fast+RC+RD,RA_sus+RB_fast+SLA,,RA_sus,RA_sus,4.94,2.58,2.96,2.37,2.31,60,50,9,-105,-1,0,100.00,3,"6ABL6011,6ABL6031,6ABL0111",15.57,0,5.89,9.20,0,37,15,24,14,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-B_fast(+65/10분),R-C'(역증가3개:6ABL6011,6ABL6031,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+51/10분),SLA(15.6%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.4x(위험)",0,0,0,5,8,7,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,45,15,5,0,0,0,0,0,0,0,65,51,12,-73,1,-6,0.61,77.09,86.82,83.68,75.11,0,146,42,82,0,0,20,15,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 12:59,2026-06-26,12:59,3,3단계 ⭐확정,3,,IN_INCIDENT,6,0,HUB-MLUD,32,,M16HUB,40,M16HUB;M14,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.0x(위험),,20,15,0,5,10,0,0,0,RB_fast+RC+RD,RA_sus+RB_fast+SLA,,RA_sus,RA_sus+RB_fast,4.33,2.53,2.79,2.26,2.31,63,69,10,-103,-4,0,100.00,3,"6ABL6011,6ABL6031,6ABL0111",14.77,0,5.55,9.09,0,38,17,31,13,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-B_fast(+63/10분),R-C'(역증가3개:6ABL6011,6ABL6031,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+64/10분),SLA(14.8%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+10/10분)]; 흐름:M16A_2F_TO_HUB=2.0x(위험)",0,0,0,5,8,7,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,50,15,5,0,0,0,0,0,0,0,63,64,12,-53,10,-1,0.64,79.22,81.55,86.53,76.10,0,123,35,73,0,0,20,15,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 13:00,2026-06-26,13:00,3,3단계 ⭐확정,3,,IN_INCIDENT,7,0,HUB-MLUD,15,,M16HUB,24,,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",,,12,10,0,5,5,0,0,0,RB_fast+RD,RA_sus+RB_fast,,RA_sus,RA_sus,5.01,2.56,3.09,2.32,2.54,72,75,1,-108,-11,0,100.00,3,"6ABL6012,6ABL6031,6ABL0111",14.91,0,5.71,9.37,0,37,15,21,12,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-B_fast(+73/10분),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+68/10분)]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,5,0,7,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,73,68,7,-67,7,5,0.65,76.31,81.29,85.16,74.68,0,139,40,83,0,0,12,10,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 13:01,2026-06-26,13:01,3,3단계 ⭐확정,3,,IN_INCIDENT,8,0,HUB-MLUD,41,,M16HUB,40,M16HUB;M14,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=3.4x(심각),,20,15,0,5,10,5,0,0,RB_fast+RC+RD,RA_sus+RB_fast+SLA,,RA_sus,RA_sus+RB_fast,5.69,2.54,3.31,2.40,2.67,71,76,1,-93,2,0,100.00,4,"6ABL6011,6ABL6012,6ABL6031,6ABL0111",14.82,0,5.85,9.80,0,34,15,20,9,0,"hot_area=M16HUB; S3확정; 발동: M16HUB[R-B_fast(+66/10분),R-C'(역증가4개:6ABL6011,6ABL6012,6ABL6031,6ABL0111),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+69/10분),SLA(14.8%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+12/10분)]; M16[R-B_fast(+37/10분)]; 흐름:M16A_2F_TO_HUB=3.4x(심각)",0,0,0,5,8,7,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,55,30,5,0,0,0,0,0,0,0,66,69,9,-35,12,-5,0.67,74.47,82.87,83.11,78.08,0,126,37,78,0,0,20,15,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 13:02,2026-06-26,13:02,3,3단계 ⭐확정,3,,IN_INCIDENT,9,0,M14-SLA초과,26,,M14,30,M14,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.9x(위험),,12,15,0,5,5,0,0,0,RB_fast+RD,RA_sus+RB_fast+SLA,,RA_sus,RA_sus,5.14,2.60,2.97,2.47,2.50,68,65,1,-101,-13,0,100.00,5,"6ABL6011,6ABL6012,6ABL6021,6ABL0111,6ABL0112",15.24,0,6.23,8.57,0,33,14,23,11,0,"hot_area=M14; S3확정; 발동: M16HUB[R-B_fast(+64/10분),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+61/10분),SLA(15.2%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.9x(위험)",0,0,0,5,0,7,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,15,5,0,0,0,0,0,0,0,64,61,4,-41,8,5,0.66,72.14,79.18,84.13,81.33,0,139,44,74,0,0,12,15,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 13:03,2026-06-26,13:03,3,3단계 ⭐확정,3,,IN_INCIDENT,10,0,M14-SLA초과,30,,M14,30,M14,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.8x(위험),,12,15,0,5,10,5,0,0,RB_fast+RD,RA_sus+RB_fast+SLA,,RA_sus,RA_sus+RB_fast,4.21,2.54,2.94,2.46,2.47,52,55,3,-104,-11,0,100.00,3,"6ABL6011,6ABL6012,6ABL0112",15.59,0,6.27,8.58,0,33,15,28,16,0,"hot_area=M14; S3확정; 발동: M16HUB[R-B_fast(+41/10분),R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+37/10분),SLA(15.6%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus,R-B_fast(+17/10분)]; M16[R-B_fast(+28/10분)]; 흐름:M16A_2F_TO_HUB=2.8x(위험)",0,0,0,5,0,7,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,47,15,5,0,0,0,0,0,0,0,41,37,4,-48,17,3,0.69,76.12,79.18,83.22,84.72,0,149,40,66,0,0,12,15,0,5,10
M16A_HUBROOM_PR.csv,2026-06-26 13:04,2026-06-26,13:04,3,3단계 ⭐확정,3,,IN_INCIDENT,11,0,M14-SLA초과,27,,M14,46,M14,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.9x(위험),,7,23,0,5,5,0,0,0,RD,RA_sus+RB_fast+RC+SLA,,RA_sus,RA_sus,5.64,2.73,3.02,2.38,2.29,36,42,12,-95,-18,0,100.00,5,"6ABL6011,6ABL6022,6ABL0111,6ABL0121,6ABL0122",15.63,0,6.18,9.55,0,35,15,21,11,0,"hot_area=M14; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-B_fast(+24/10분),R-C'(CNV쏠림),SLA(15.6%4분초과)]; M16A[R-A_sus]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.9x(위험)",0,0,0,0,0,7,0,0,0,0,5,0,5,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,40,15,5,0,0,0,0,0,0,0,10,24,10,-36,8,10,0.71,73.69,76.15,82.08,86.14,0,133,42,83,0,0,7,23,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 13:05,2026-06-26,13:05,3,3단계 ⭐확정,3,,IN_INCIDENT,12,0,M14-CNV쏠림,23,,M14,26,,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.7x(위험),,7,13,0,5,5,5,0,0,RD,RA_sus+RC,,RA_sus,RA_sus,4.40,2.43,3.10,2.40,2.45,31,35,2,-84,-16,0,100.00,5,"6ABL6021,6ABL6022,6ABL0111,6ABL0112,6ABL0121",14.63,0,5.45,7.07,0,37,17,20,8,0,"hot_area=M14; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-C'(CNV쏠림)]; M16A[R-A_sus]; M16B[R-A_sus]; M16[R-B_fast(+29/10분)]; 흐름:M16A_2F_TO_HUB=2.7x(위험)",0,0,0,0,0,7,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,15,0,0,0,0,0,0,0,0,0,1,-2,-8,1,16,0.72,73.50,76.81,79.79,87.41,0,140,33,54,0,0,7,13,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 13:06,2026-06-26,13:06,3,3단계 ⭐확정,3,,IN_INCIDENT,13,0,M14-CNV쏠림,20,,M14,26,,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=2.3x(위험),,7,13,0,5,5,0,0,0,RD,RA_sus+RC,,RA_sus,RA_sus,4.27,2.54,3.34,2.49,2.79,9,15,5,-70,-15,0,100.00,5,"6ABL6011,6ABL6021,6ABL0111,6ABL0112,6ABL0122",14.39,0,6.35,9.98,0,36,18,16,9,0,"hot_area=M14; S3확정; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-C'(CNV쏠림)]; M16A[R-A_sus]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=2.3x(위험)",0,0,0,0,0,7,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,1,-18,-1,5,-7,18,0.74,67.67,77.73,77.51,83.59,0,124,46,87,0,0,7,13,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 13:07,2026-06-26,13:07,1,1단계 조기경보,3,3→1,IN_INCIDENT,14,0,,12,,M16HUB,14,,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",M16A_2F_TO_HUB=1.9x(주의),,7,5,0,5,5,0,0,0,RD,RA_sus,,RA_sus,RA_sus,4.28,2.40,2.94,2.45,2.76,16,15,1,-60,-13,0,100.00,6,"6ABL6011,6ABL6012,6ABL0111,6ABL0112,6ABL0121,6ABL0122",14.43,0,6.37,10.97,0,36,18,21,10,0,"hot_area=M16HUB; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus]; M16A[R-A_sus]; M16B[R-A_sus]; 흐름:M16A_2F_TO_HUB=1.9x(주의)",0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,-21,-27,0,10,1,29,0.68,69.61,79.84,77.63,86.85,0,133,42,86,0,0,7,5,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 13:08,2026-06-26,13:08,1,1단계 조기경보,1,,IN_INCIDENT,15,0,M14-CNV쏠림,14,,M14,26,,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",,,7,13,0,5,5,0,0,0,RD,RA_sus+RC,,RA_sus,RA_sus,4.29,2.63,2.73,2.27,2.56,11,8,9,-62,-6,0,100.00,6,"6ABL6011,6ABL6012,6ABL0111,6ABL0112,6ABL0121,6ABL0122",14.36,0,6.34,10.39,0,36,15,20,12,0,"hot_area=M14; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-C'(CNV쏠림)]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,-29,-22,0,18,7,27,0.72,72.91,79.31,78.42,84.87,0,132,45,89,0,0,7,13,0,5,5
M16A_HUBROOM_PR.csv,2026-06-26 13:09,2026-06-26,13:09,1,1단계 조기경보,1,,IN_INCIDENT,16,0,M14-CNV쏠림,14,,M14,26,,"M16HUB(12:54,RC+RD) → M14(12:58,RA_sus+RB_fast+SLA)",,,7,13,0,5,5,0,0,0,RD,RA_sus+RC,,RA_sus,RA_sus,4.09,2.50,2.87,2.20,2.87,-2,-4,3,-81,1,0,100.00,8,"6ABL6011,6ABL6012,6ABL6021,6ABL6031,6ABL0111,6ABL0112,6ABL0121,6ABL0122",14.44,0,6.47,10.38,0,43,20,29,11,0,"hot_area=M14; S1조기경보; 발동: M16HUB[R-D(FAB저장=0.0%,STB=100.0%)]; M14[R-A_sus,R-C'(CNV쏠림)]; M16A[R-A_sus]; M16B[R-A_sus]",0,0,0,0,0,7,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,-29,-36,-4,18,7,30,0.72,75.15,78.13,79.11,83.45,0,118,42,80,0,0,7,13,0,5,5
